date,tmax_f,source
2024-05-22,86.00,open_meteo_gfs_seamless_historical_forecast
2024-05-23,79.70,open_meteo_gfs_seamless_historical_forecast
2024-05-24,86.70,open_meteo_gfs_seamless_historical_forecast
2024-05-25,81.00,open_meteo_gfs_seamless_historical_forecast
2024-05-26,81.80,open_meteo_gfs_seamless_historical_forecast
2024-05-27,75.00,open_meteo_gfs_seamless_historical_forecast
2024-05-28,81.30,open_meteo_gfs_seamless_historical_forecast
2024-05-29,77.00,open_meteo_gfs_seamless_historical_forecast
2024-05-30,70.00,open_meteo_gfs_seamless_historical_forecast
2024-05-31,77.30,open_meteo_gfs_seamless_historical_forecast
2024-06-01,86.70,open_meteo_gfs_seamless_historical_forecast
2024-06-02,84.00,open_meteo_gfs_seamless_historical_forecast
2024-06-03,88.10,open_meteo_gfs_seamless_historical_forecast
2024-06-04,81.50,open_meteo_gfs_seamless_historical_forecast
2024-06-05,80.50,open_meteo_gfs_seamless_historical_forecast
2024-06-06,79.30,open_meteo_gfs_seamless_historical_forecast
2024-06-07,82.40,open_meteo_gfs_seamless_historical_forecast
2024-06-08,77.90,open_meteo_gfs_seamless_historical_forecast
2024-06-09,74.40,open_meteo_gfs_seamless_historical_forecast
2024-06-10,74.30,open_meteo_gfs_seamless_historical_forecast
2024-06-11,72.40,open_meteo_gfs_seamless_historical_forecast
2024-06-12,76.20,open_meteo_gfs_seamless_historical_forecast
2024-06-13,85.00,open_meteo_gfs_seamless_historical_forecast
2024-06-14,85.10,open_meteo_gfs_seamless_historical_forecast
2024-06-15,81.10,open_meteo_gfs_seamless_historical_forecast
2024-06-16,76.70,open_meteo_gfs_seamless_historical_forecast
2024-06-17,85.10,open_meteo_gfs_seamless_historical_forecast
2024-06-18,86.90,open_meteo_gfs_seamless_historical_forecast
2024-06-19,89.50,open_meteo_gfs_seamless_historical_forecast
2024-06-20,92.60,open_meteo_gfs_seamless_historical_forecast
2024-06-21,95.80,open_meteo_gfs_seamless_historical_forecast
2024-06-22,91.90,open_meteo_gfs_seamless_historical_forecast
2024-06-23,92.70,open_meteo_gfs_seamless_historical_forecast
2024-06-24,80.10,open_meteo_gfs_seamless_historical_forecast
2024-06-25,90.50,open_meteo_gfs_seamless_historical_forecast
2024-06-26,93.40,open_meteo_gfs_seamless_historical_forecast
2024-06-27,85.30,open_meteo_gfs_seamless_historical_forecast
2024-06-28,79.50,open_meteo_gfs_seamless_historical_forecast
2024-06-29,80.90,open_meteo_gfs_seamless_historical_forecast
2024-06-30,85.90,open_meteo_gfs_seamless_historical_forecast
2024-07-01,79.80,open_meteo_gfs_seamless_historical_forecast
2024-07-02,84.90,open_meteo_gfs_seamless_historical_forecast
2024-07-03,83.30,open_meteo_gfs_seamless_historical_forecast
2024-07-04,88.50,open_meteo_gfs_seamless_historical_forecast
2024-07-05,89.30,open_meteo_gfs_seamless_historical_forecast
2024-07-06,93.70,open_meteo_gfs_seamless_historical_forecast
2024-07-07,91.60,open_meteo_gfs_seamless_historical_forecast
2024-07-08,93.00,open_meteo_gfs_seamless_historical_forecast
2024-07-09,88.80,open_meteo_gfs_seamless_historical_forecast
2024-07-10,90.20,open_meteo_gfs_seamless_historical_forecast
2024-07-11,89.40,open_meteo_gfs_seamless_historical_forecast
2024-07-12,84.00,open_meteo_gfs_seamless_historical_forecast
2024-07-13,89.60,open_meteo_gfs_seamless_historical_forecast
2024-07-14,92.20,open_meteo_gfs_seamless_historical_forecast
2024-07-15,94.30,open_meteo_gfs_seamless_historical_forecast
2024-07-16,95.60,open_meteo_gfs_seamless_historical_forecast
2024-07-17,90.50,open_meteo_gfs_seamless_historical_forecast
2024-07-18,87.40,open_meteo_gfs_seamless_historical_forecast
2024-07-19,85.70,open_meteo_gfs_seamless_historical_forecast
2024-07-20,84.00,open_meteo_gfs_seamless_historical_forecast
2024-07-21,88.90,open_meteo_gfs_seamless_historical_forecast
2024-07-22,83.90,open_meteo_gfs_seamless_historical_forecast
2024-07-23,79.20,open_meteo_gfs_seamless_historical_forecast
2024-07-24,79.70,open_meteo_gfs_seamless_historical_forecast
2024-07-25,85.00,open_meteo_gfs_seamless_historical_forecast
2024-07-26,83.90,open_meteo_gfs_seamless_historical_forecast
2024-07-27,87.10,open_meteo_gfs_seamless_historical_forecast
2024-07-28,86.50,open_meteo_gfs_seamless_historical_forecast
2024-07-29,83.00,open_meteo_gfs_seamless_historical_forecast
2024-07-30,87.40,open_meteo_gfs_seamless_historical_forecast
2024-07-31,91.60,open_meteo_gfs_seamless_historical_forecast
2024-08-01,94.10,open_meteo_gfs_seamless_historical_forecast
2024-08-02,92.80,open_meteo_gfs_seamless_historical_forecast
2024-08-03,91.50,open_meteo_gfs_seamless_historical_forecast
2024-08-04,82.20,open_meteo_gfs_seamless_historical_forecast
2024-08-05,92.70,open_meteo_gfs_seamless_historical_forecast
2024-08-06,91.00,open_meteo_gfs_seamless_historical_forecast
2024-08-07,72.00,open_meteo_gfs_seamless_historical_forecast
2024-08-08,68.70,open_meteo_gfs_seamless_historical_forecast
2024-08-09,81.30,open_meteo_gfs_seamless_historical_forecast
2024-08-10,87.50,open_meteo_gfs_seamless_historical_forecast
2024-08-11,83.90,open_meteo_gfs_seamless_historical_forecast
2024-08-12,81.70,open_meteo_gfs_seamless_historical_forecast
2024-08-13,82.20,open_meteo_gfs_seamless_historical_forecast
2024-08-14,86.70,open_meteo_gfs_seamless_historical_forecast
2024-08-15,88.00,open_meteo_gfs_seamless_historical_forecast
2024-08-16,87.80,open_meteo_gfs_seamless_historical_forecast
2024-08-17,81.30,open_meteo_gfs_seamless_historical_forecast
2024-08-18,80.70,open_meteo_gfs_seamless_historical_forecast
2024-08-19,86.20,open_meteo_gfs_seamless_historical_forecast
2024-08-20,73.90,open_meteo_gfs_seamless_historical_forecast
2024-08-21,74.30,open_meteo_gfs_seamless_historical_forecast
2024-08-22,77.70,open_meteo_gfs_seamless_historical_forecast
2024-08-23,82.90,open_meteo_gfs_seamless_historical_forecast
2024-08-24,84.40,open_meteo_gfs_seamless_historical_forecast
2024-08-25,87.30,open_meteo_gfs_seamless_historical_forecast
2024-08-26,86.40,open_meteo_gfs_seamless_historical_forecast
2024-08-27,87.20,open_meteo_gfs_seamless_historical_forecast
2024-08-28,93.20,open_meteo_gfs_seamless_historical_forecast
2024-08-29,82.60,open_meteo_gfs_seamless_historical_forecast
2024-08-30,73.50,open_meteo_gfs_seamless_historical_forecast
2024-08-31,78.70,open_meteo_gfs_seamless_historical_forecast
2024-09-01,82.10,open_meteo_gfs_seamless_historical_forecast
2024-09-02,79.90,open_meteo_gfs_seamless_historical_forecast
2024-09-03,75.00,open_meteo_gfs_seamless_historical_forecast
2024-09-04,78.60,open_meteo_gfs_seamless_historical_forecast
2024-09-05,75.90,open_meteo_gfs_seamless_historical_forecast
2024-09-06,77.10,open_meteo_gfs_seamless_historical_forecast
2024-09-07,76.30,open_meteo_gfs_seamless_historical_forecast
2024-09-08,71.20,open_meteo_gfs_seamless_historical_forecast
2024-09-09,77.00,open_meteo_gfs_seamless_historical_forecast
2024-09-10,79.30,open_meteo_gfs_seamless_historical_forecast
2024-09-11,79.80,open_meteo_gfs_seamless_historical_forecast
2024-09-12,82.40,open_meteo_gfs_seamless_historical_forecast
2024-09-13,82.20,open_meteo_gfs_seamless_historical_forecast
2024-09-14,83.10,open_meteo_gfs_seamless_historical_forecast
2024-09-15,79.90,open_meteo_gfs_seamless_historical_forecast
2024-09-16,77.50,open_meteo_gfs_seamless_historical_forecast
2024-09-17,77.90,open_meteo_gfs_seamless_historical_forecast
2024-09-18,75.10,open_meteo_gfs_seamless_historical_forecast
2024-09-19,84.40,open_meteo_gfs_seamless_historical_forecast
2024-09-20,79.70,open_meteo_gfs_seamless_historical_forecast
2024-09-21,77.10,open_meteo_gfs_seamless_historical_forecast
2024-09-22,73.60,open_meteo_gfs_seamless_historical_forecast
2024-09-23,66.00,open_meteo_gfs_seamless_historical_forecast
2024-09-24,67.00,open_meteo_gfs_seamless_historical_forecast
2024-09-25,67.10,open_meteo_gfs_seamless_historical_forecast
2024-09-26,74.60,open_meteo_gfs_seamless_historical_forecast
2024-09-27,74.70,open_meteo_gfs_seamless_historical_forecast
2024-09-28,68.00,open_meteo_gfs_seamless_historical_forecast
2024-09-29,62.10,open_meteo_gfs_seamless_historical_forecast
2024-09-30,71.60,open_meteo_gfs_seamless_historical_forecast
2024-10-01,68.00,open_meteo_gfs_seamless_historical_forecast
2024-10-02,68.00,open_meteo_gfs_seamless_historical_forecast
2024-10-03,72.90,open_meteo_gfs_seamless_historical_forecast
2024-10-04,74.10,open_meteo_gfs_seamless_historical_forecast
2024-10-05,75.40,open_meteo_gfs_seamless_historical_forecast
2024-10-06,72.30,open_meteo_gfs_seamless_historical_forecast
2024-10-07,75.90,open_meteo_gfs_seamless_historical_forecast
2024-10-08,68.70,open_meteo_gfs_seamless_historical_forecast
2024-10-09,68.70,open_meteo_gfs_seamless_historical_forecast
2024-10-10,62.60,open_meteo_gfs_seamless_historical_forecast
2024-10-11,69.70,open_meteo_gfs_seamless_historical_forecast
2024-10-12,75.00,open_meteo_gfs_seamless_historical_forecast
2024-10-13,69.80,open_meteo_gfs_seamless_historical_forecast
2024-10-14,66.80,open_meteo_gfs_seamless_historical_forecast
2024-10-15,57.30,open_meteo_gfs_seamless_historical_forecast
2024-10-16,58.80,open_meteo_gfs_seamless_historical_forecast
2024-10-17,59.90,open_meteo_gfs_seamless_historical_forecast
2024-10-18,67.30,open_meteo_gfs_seamless_historical_forecast
2024-10-19,72.40,open_meteo_gfs_seamless_historical_forecast
2024-10-20,75.20,open_meteo_gfs_seamless_historical_forecast
2024-10-21,80.70,open_meteo_gfs_seamless_historical_forecast
2024-10-22,82.10,open_meteo_gfs_seamless_historical_forecast
2024-10-23,75.70,open_meteo_gfs_seamless_historical_forecast
2024-10-24,69.70,open_meteo_gfs_seamless_historical_forecast
2024-10-25,63.80,open_meteo_gfs_seamless_historical_forecast
2024-10-26,65.10,open_meteo_gfs_seamless_historical_forecast
2024-10-27,58.70,open_meteo_gfs_seamless_historical_forecast
2024-10-28,62.20,open_meteo_gfs_seamless_historical_forecast
2024-10-29,64.00,open_meteo_gfs_seamless_historical_forecast
2024-10-30,77.70,open_meteo_gfs_seamless_historical_forecast
2024-10-31,82.20,open_meteo_gfs_seamless_historical_forecast
2024-11-01,80.00,open_meteo_gfs_seamless_historical_forecast
2024-11-02,60.60,open_meteo_gfs_seamless_historical_forecast
2024-11-03,55.10,open_meteo_gfs_seamless_historical_forecast
2024-11-04,57.30,open_meteo_gfs_seamless_historical_forecast
2024-11-05,73.40,open_meteo_gfs_seamless_historical_forecast
2024-11-06,80.00,open_meteo_gfs_seamless_historical_forecast
2024-11-07,74.60,open_meteo_gfs_seamless_historical_forecast
2024-11-08,69.60,open_meteo_gfs_seamless_historical_forecast
2024-11-09,55.60,open_meteo_gfs_seamless_historical_forecast
2024-11-10,57.50,open_meteo_gfs_seamless_historical_forecast
2024-11-11,68.80,open_meteo_gfs_seamless_historical_forecast
2024-11-12,58.30,open_meteo_gfs_seamless_historical_forecast
2024-11-13,50.50,open_meteo_gfs_seamless_historical_forecast
2024-11-14,46.40,open_meteo_gfs_seamless_historical_forecast
2024-11-15,59.70,open_meteo_gfs_seamless_historical_forecast
2024-11-16,63.30,open_meteo_gfs_seamless_historical_forecast
2024-11-17,64.00,open_meteo_gfs_seamless_historical_forecast
2024-11-18,67.10,open_meteo_gfs_seamless_historical_forecast
2024-11-19,60.10,open_meteo_gfs_seamless_historical_forecast
2024-11-20,58.20,open_meteo_gfs_seamless_historical_forecast
2024-11-21,54.50,open_meteo_gfs_seamless_historical_forecast
2024-11-22,39.60,open_meteo_gfs_seamless_historical_forecast
2024-11-23,48.20,open_meteo_gfs_seamless_historical_forecast
2024-11-24,53.30,open_meteo_gfs_seamless_historical_forecast
2024-11-25,54.60,open_meteo_gfs_seamless_historical_forecast
2024-11-26,57.40,open_meteo_gfs_seamless_historical_forecast
2024-11-27,52.20,open_meteo_gfs_seamless_historical_forecast
2024-11-28,48.10,open_meteo_gfs_seamless_historical_forecast
2024-11-29,45.50,open_meteo_gfs_seamless_historical_forecast
2024-11-30,39.70,open_meteo_gfs_seamless_historical_forecast
2024-12-01,37.60,open_meteo_gfs_seamless_historical_forecast
2024-12-02,39.30,open_meteo_gfs_seamless_historical_forecast
2024-12-03,41.00,open_meteo_gfs_seamless_historical_forecast
2024-12-04,40.30,open_meteo_gfs_seamless_historical_forecast
2024-12-05,41.00,open_meteo_gfs_seamless_historical_forecast
2024-12-06,34.70,open_meteo_gfs_seamless_historical_forecast
2024-12-07,41.00,open_meteo_gfs_seamless_historical_forecast
2024-12-08,54.40,open_meteo_gfs_seamless_historical_forecast
2024-12-09,49.80,open_meteo_gfs_seamless_historical_forecast
2024-12-10,48.10,open_meteo_gfs_seamless_historical_forecast
2024-12-11,60.70,open_meteo_gfs_seamless_historical_forecast
2024-12-12,41.00,open_meteo_gfs_seamless_historical_forecast
2024-12-13,34.30,open_meteo_gfs_seamless_historical_forecast
2024-12-14,34.40,open_meteo_gfs_seamless_historical_forecast
2024-12-15,37.70,open_meteo_gfs_seamless_historical_forecast
2024-12-16,49.30,open_meteo_gfs_seamless_historical_forecast
2024-12-17,57.90,open_meteo_gfs_seamless_historical_forecast
2024-12-18,53.80,open_meteo_gfs_seamless_historical_forecast
2024-12-19,44.40,open_meteo_gfs_seamless_historical_forecast
2024-12-20,35.60,open_meteo_gfs_seamless_historical_forecast
2024-12-21,33.30,open_meteo_gfs_seamless_historical_forecast
2024-12-22,22.10,open_meteo_gfs_seamless_historical_forecast
2024-12-23,27.20,open_meteo_gfs_seamless_historical_forecast
2024-12-24,39.60,open_meteo_gfs_seamless_historical_forecast
2024-12-25,34.70,open_meteo_gfs_seamless_historical_forecast
2024-12-26,37.50,open_meteo_gfs_seamless_historical_forecast
2024-12-27,43.10,open_meteo_gfs_seamless_historical_forecast
2024-12-28,47.10,open_meteo_gfs_seamless_historical_forecast
2024-12-29,60.60,open_meteo_gfs_seamless_historical_forecast
2024-12-30,56.30,open_meteo_gfs_seamless_historical_forecast
2024-12-31,53.60,open_meteo_gfs_seamless_historical_forecast
2025-01-01,50.40,open_meteo_gfs_seamless_historical_forecast
2025-01-02,42.20,open_meteo_gfs_seamless_historical_forecast
2025-01-03,38.80,open_meteo_gfs_seamless_historical_forecast
2025-01-04,33.00,open_meteo_gfs_seamless_historical_forecast
2025-01-05,33.00,open_meteo_gfs_seamless_historical_forecast
2025-01-06,30.70,open_meteo_gfs_seamless_historical_forecast
2025-01-07,32.70,open_meteo_gfs_seamless_historical_forecast
2025-01-08,30.00,open_meteo_gfs_seamless_historical_forecast
2025-01-09,32.60,open_meteo_gfs_seamless_historical_forecast
2025-01-10,40.20,open_meteo_gfs_seamless_historical_forecast
2025-01-11,35.00,open_meteo_gfs_seamless_historical_forecast
2025-01-12,43.10,open_meteo_gfs_seamless_historical_forecast
2025-01-13,42.60,open_meteo_gfs_seamless_historical_forecast
2025-01-14,33.60,open_meteo_gfs_seamless_historical_forecast
2025-01-15,32.00,open_meteo_gfs_seamless_historical_forecast
2025-01-16,29.50,open_meteo_gfs_seamless_historical_forecast
2025-01-17,42.90,open_meteo_gfs_seamless_historical_forecast
2025-01-18,45.00,open_meteo_gfs_seamless_historical_forecast
2025-01-19,41.70,open_meteo_gfs_seamless_historical_forecast
2025-01-20,26.90,open_meteo_gfs_seamless_historical_forecast
2025-01-21,18.90,open_meteo_gfs_seamless_historical_forecast
2025-01-22,21.00,open_meteo_gfs_seamless_historical_forecast
2025-01-23,30.10,open_meteo_gfs_seamless_historical_forecast
2025-01-24,34.50,open_meteo_gfs_seamless_historical_forecast
2025-01-25,32.00,open_meteo_gfs_seamless_historical_forecast
2025-01-26,43.40,open_meteo_gfs_seamless_historical_forecast
2025-01-27,41.30,open_meteo_gfs_seamless_historical_forecast
2025-01-28,42.90,open_meteo_gfs_seamless_historical_forecast
2025-01-29,52.10,open_meteo_gfs_seamless_historical_forecast
2025-01-30,36.60,open_meteo_gfs_seamless_historical_forecast
2025-01-31,45.40,open_meteo_gfs_seamless_historical_forecast
2025-02-01,46.40,open_meteo_gfs_seamless_historical_forecast
2025-02-02,28.00,open_meteo_gfs_seamless_historical_forecast
2025-02-03,47.20,open_meteo_gfs_seamless_historical_forecast
2025-02-04,46.30,open_meteo_gfs_seamless_historical_forecast
2025-02-05,36.10,open_meteo_gfs_seamless_historical_forecast
2025-02-06,37.70,open_meteo_gfs_seamless_historical_forecast
2025-02-07,41.70,open_meteo_gfs_seamless_historical_forecast
2025-02-08,34.90,open_meteo_gfs_seamless_historical_forecast
2025-02-09,34.20,open_meteo_gfs_seamless_historical_forecast
2025-02-10,37.60,open_meteo_gfs_seamless_historical_forecast
2025-02-11,35.70,open_meteo_gfs_seamless_historical_forecast
2025-02-12,34.70,open_meteo_gfs_seamless_historical_forecast
2025-02-13,44.40,open_meteo_gfs_seamless_historical_forecast
2025-02-14,37.10,open_meteo_gfs_seamless_historical_forecast
2025-02-15,35.80,open_meteo_gfs_seamless_historical_forecast
2025-02-16,43.40,open_meteo_gfs_seamless_historical_forecast
2025-02-17,36.30,open_meteo_gfs_seamless_historical_forecast
2025-02-18,27.90,open_meteo_gfs_seamless_historical_forecast
2025-02-19,30.80,open_meteo_gfs_seamless_historical_forecast
2025-02-20,29.30,open_meteo_gfs_seamless_historical_forecast
2025-02-21,34.90,open_meteo_gfs_seamless_historical_forecast
2025-02-22,41.80,open_meteo_gfs_seamless_historical_forecast
2025-02-23,47.50,open_meteo_gfs_seamless_historical_forecast
2025-02-24,50.00,open_meteo_gfs_seamless_historical_forecast
2025-02-25,56.10,open_meteo_gfs_seamless_historical_forecast
2025-02-26,57.20,open_meteo_gfs_seamless_historical_forecast
2025-02-27,53.90,open_meteo_gfs_seamless_historical_forecast
2025-02-28,51.40,open_meteo_gfs_seamless_historical_forecast
2025-03-01,64.30,open_meteo_gfs_seamless_historical_forecast
2025-03-02,33.40,open_meteo_gfs_seamless_historical_forecast
2025-03-03,39.30,open_meteo_gfs_seamless_historical_forecast
2025-03-04,53.30,open_meteo_gfs_seamless_historical_forecast
2025-03-05,55.80,open_meteo_gfs_seamless_historical_forecast
2025-03-06,53.20,open_meteo_gfs_seamless_historical_forecast
2025-03-07,50.70,open_meteo_gfs_seamless_historical_forecast
2025-03-08,45.50,open_meteo_gfs_seamless_historical_forecast
2025-03-09,54.20,open_meteo_gfs_seamless_historical_forecast
2025-03-10,66.20,open_meteo_gfs_seamless_historical_forecast
2025-03-11,64.50,open_meteo_gfs_seamless_historical_forecast
2025-03-12,53.80,open_meteo_gfs_seamless_historical_forecast
2025-03-13,48.50,open_meteo_gfs_seamless_historical_forecast
2025-03-14,55.10,open_meteo_gfs_seamless_historical_forecast
2025-03-15,47.30,open_meteo_gfs_seamless_historical_forecast
2025-03-16,63.60,open_meteo_gfs_seamless_historical_forecast
2025-03-17,57.40,open_meteo_gfs_seamless_historical_forecast
2025-03-18,61.60,open_meteo_gfs_seamless_historical_forecast
2025-03-19,63.10,open_meteo_gfs_seamless_historical_forecast
2025-03-20,49.30,open_meteo_gfs_seamless_historical_forecast
2025-03-21,50.90,open_meteo_gfs_seamless_historical_forecast
2025-03-22,63.00,open_meteo_gfs_seamless_historical_forecast
2025-03-23,49.00,open_meteo_gfs_seamless_historical_forecast
2025-03-24,48.10,open_meteo_gfs_seamless_historical_forecast
2025-03-25,58.80,open_meteo_gfs_seamless_historical_forecast
2025-03-26,51.60,open_meteo_gfs_seamless_historical_forecast
2025-03-27,52.60,open_meteo_gfs_seamless_historical_forecast
2025-03-28,63.20,open_meteo_gfs_seamless_historical_forecast
2025-03-29,81.60,open_meteo_gfs_seamless_historical_forecast
2025-03-30,46.40,open_meteo_gfs_seamless_historical_forecast
2025-03-31,72.70,open_meteo_gfs_seamless_historical_forecast
2025-04-01,57.10,open_meteo_gfs_seamless_historical_forecast
2025-04-02,48.50,open_meteo_gfs_seamless_historical_forecast
2025-04-03,70.50,open_meteo_gfs_seamless_historical_forecast
2025-04-04,70.40,open_meteo_gfs_seamless_historical_forecast
2025-04-05,58.60,open_meteo_gfs_seamless_historical_forecast
2025-04-06,56.20,open_meteo_gfs_seamless_historical_forecast
2025-04-07,49.00,open_meteo_gfs_seamless_historical_forecast
2025-04-08,45.60,open_meteo_gfs_seamless_historical_forecast
2025-04-09,49.10,open_meteo_gfs_seamless_historical_forecast
2025-04-10,50.50,open_meteo_gfs_seamless_historical_forecast
2025-04-11,45.70,open_meteo_gfs_seamless_historical_forecast
2025-04-12,41.20,open_meteo_gfs_seamless_historical_forecast
2025-04-13,57.50,open_meteo_gfs_seamless_historical_forecast
2025-04-14,66.10,open_meteo_gfs_seamless_historical_forecast
2025-04-15,69.50,open_meteo_gfs_seamless_historical_forecast
2025-04-16,51.20,open_meteo_gfs_seamless_historical_forecast
2025-04-17,63.60,open_meteo_gfs_seamless_historical_forecast
2025-04-18,67.10,open_meteo_gfs_seamless_historical_forecast
2025-04-19,85.30,open_meteo_gfs_seamless_historical_forecast
2025-04-20,74.90,open_meteo_gfs_seamless_historical_forecast
2025-04-21,58.80,open_meteo_gfs_seamless_historical_forecast
2025-04-22,81.80,open_meteo_gfs_seamless_historical_forecast
2025-04-23,75.20,open_meteo_gfs_seamless_historical_forecast
2025-04-24,75.50,open_meteo_gfs_seamless_historical_forecast
2025-04-25,76.00,open_meteo_gfs_seamless_historical_forecast
2025-04-26,72.00,open_meteo_gfs_seamless_historical_forecast
2025-04-27,59.10,open_meteo_gfs_seamless_historical_forecast
2025-04-28,77.00,open_meteo_gfs_seamless_historical_forecast
2025-04-29,79.40,open_meteo_gfs_seamless_historical_forecast
2025-04-30,75.00,open_meteo_gfs_seamless_historical_forecast
2025-05-01,70.60,open_meteo_gfs_seamless_historical_forecast
2025-05-02,83.30,open_meteo_gfs_seamless_historical_forecast
2025-05-03,83.80,open_meteo_gfs_seamless_historical_forecast
2025-05-04,69.60,open_meteo_gfs_seamless_historical_forecast
2025-05-05,60.70,open_meteo_gfs_seamless_historical_forecast
2025-05-06,64.60,open_meteo_gfs_seamless_historical_forecast
2025-05-07,75.90,open_meteo_gfs_seamless_historical_forecast
2025-05-08,76.50,open_meteo_gfs_seamless_historical_forecast
2025-05-09,59.60,open_meteo_gfs_seamless_historical_forecast
2025-05-10,74.90,open_meteo_gfs_seamless_historical_forecast
2025-05-11,80.60,open_meteo_gfs_seamless_historical_forecast
2025-05-12,74.30,open_meteo_gfs_seamless_historical_forecast
2025-05-13,67.20,open_meteo_gfs_seamless_historical_forecast
2025-05-14,62.30,open_meteo_gfs_seamless_historical_forecast
2025-05-15,68.10,open_meteo_gfs_seamless_historical_forecast
2025-05-16,72.50,open_meteo_gfs_seamless_historical_forecast
2025-05-17,84.20,open_meteo_gfs_seamless_historical_forecast
2025-05-18,74.10,open_meteo_gfs_seamless_historical_forecast
2025-05-19,70.70,open_meteo_gfs_seamless_historical_forecast
2025-05-20,67.30,open_meteo_gfs_seamless_historical_forecast
2025-05-21,57.40,open_meteo_gfs_seamless_historical_forecast
2025-05-22,50.80,open_meteo_gfs_seamless_historical_forecast
2025-05-23,62.00,open_meteo_gfs_seamless_historical_forecast
2025-05-24,64.50,open_meteo_gfs_seamless_historical_forecast
2025-05-25,67.80,open_meteo_gfs_seamless_historical_forecast
2025-05-26,74.90,open_meteo_gfs_seamless_historical_forecast
2025-05-27,76.40,open_meteo_gfs_seamless_historical_forecast
2025-05-28,69.00,open_meteo_gfs_seamless_historical_forecast
2025-05-29,66.30,open_meteo_gfs_seamless_historical_forecast
2025-05-30,75.20,open_meteo_gfs_seamless_historical_forecast
2025-05-31,67.40,open_meteo_gfs_seamless_historical_forecast
2025-06-01,68.00,open_meteo_gfs_seamless_historical_forecast
2025-06-02,74.20,open_meteo_gfs_seamless_historical_forecast
2025-06-03,82.20,open_meteo_gfs_seamless_historical_forecast
2025-06-04,85.30,open_meteo_gfs_seamless_historical_forecast
2025-06-05,90.40,open_meteo_gfs_seamless_historical_forecast
2025-06-06,85.90,open_meteo_gfs_seamless_historical_forecast
2025-06-07,75.50,open_meteo_gfs_seamless_historical_forecast
2025-06-08,76.00,open_meteo_gfs_seamless_historical_forecast
2025-06-09,63.80,open_meteo_gfs_seamless_historical_forecast
2025-06-10,74.80,open_meteo_gfs_seamless_historical_forecast
2025-06-11,84.40,open_meteo_gfs_seamless_historical_forecast
2025-06-12,90.60,open_meteo_gfs_seamless_historical_forecast
2025-06-13,80.20,open_meteo_gfs_seamless_historical_forecast
2025-06-14,68.20,open_meteo_gfs_seamless_historical_forecast
2025-06-15,64.10,open_meteo_gfs_seamless_historical_forecast
2025-06-16,67.70,open_meteo_gfs_seamless_historical_forecast
2025-06-17,67.50,open_meteo_gfs_seamless_historical_forecast
2025-06-18,85.60,open_meteo_gfs_seamless_historical_forecast
2025-06-19,90.70,open_meteo_gfs_seamless_historical_forecast
2025-06-20,84.20,open_meteo_gfs_seamless_historical_forecast
2025-06-21,89.20,open_meteo_gfs_seamless_historical_forecast
2025-06-22,89.20,open_meteo_gfs_seamless_historical_forecast
2025-06-23,98.00,open_meteo_gfs_seamless_historical_forecast
2025-06-24,102.10,open_meteo_gfs_seamless_historical_forecast
2025-06-25,98.20,open_meteo_gfs_seamless_historical_forecast
2025-06-26,86.90,open_meteo_gfs_seamless_historical_forecast
2025-06-27,74.20,open_meteo_gfs_seamless_historical_forecast
2025-06-28,85.30,open_meteo_gfs_seamless_historical_forecast
2025-06-29,91.30,open_meteo_gfs_seamless_historical_forecast
2025-06-30,91.60,open_meteo_gfs_seamless_historical_forecast
2025-07-01,92.30,open_meteo_gfs_seamless_historical_forecast
2025-07-02,84.40,open_meteo_gfs_seamless_historical_forecast
2025-07-03,92.20,open_meteo_gfs_seamless_historical_forecast
2025-07-04,85.30,open_meteo_gfs_seamless_historical_forecast
2025-07-05,87.80,open_meteo_gfs_seamless_historical_forecast
2025-07-06,90.60,open_meteo_gfs_seamless_historical_forecast
2025-07-07,86.30,open_meteo_gfs_seamless_historical_forecast
2025-07-08,96.80,open_meteo_gfs_seamless_historical_forecast
2025-07-09,92.90,open_meteo_gfs_seamless_historical_forecast
2025-07-10,85.10,open_meteo_gfs_seamless_historical_forecast
2025-07-11,84.80,open_meteo_gfs_seamless_historical_forecast
2025-07-12,85.70,open_meteo_gfs_seamless_historical_forecast
2025-07-13,83.00,open_meteo_gfs_seamless_historical_forecast
2025-07-14,88.40,open_meteo_gfs_seamless_historical_forecast
2025-07-15,86.40,open_meteo_gfs_seamless_historical_forecast
2025-07-16,91.60,open_meteo_gfs_seamless_historical_forecast
2025-07-17,93.10,open_meteo_gfs_seamless_historical_forecast
2025-07-18,85.80,open_meteo_gfs_seamless_historical_forecast
2025-07-19,82.60,open_meteo_gfs_seamless_historical_forecast
2025-07-20,89.70,open_meteo_gfs_seamless_historical_forecast
2025-07-21,86.60,open_meteo_gfs_seamless_historical_forecast
2025-07-22,80.40,open_meteo_gfs_seamless_historical_forecast
2025-07-23,82.10,open_meteo_gfs_seamless_historical_forecast
2025-07-24,86.50,open_meteo_gfs_seamless_historical_forecast
2025-07-25,96.30,open_meteo_gfs_seamless_historical_forecast
2025-07-26,86.40,open_meteo_gfs_seamless_historical_forecast
2025-07-27,86.00,open_meteo_gfs_seamless_historical_forecast
2025-07-28,94.80,open_meteo_gfs_seamless_historical_forecast
2025-07-29,99.00,open_meteo_gfs_seamless_historical_forecast
2025-07-30,97.80,open_meteo_gfs_seamless_historical_forecast
2025-07-31,87.80,open_meteo_gfs_seamless_historical_forecast
2025-08-01,73.40,open_meteo_gfs_seamless_historical_forecast
