station,valid,tmpf,dwpf,sknt,drct,alti,p01i,vsby,skyc1
NYC,2026-05-28 07:51,69.00,48.00,0.00,0.00,29.82,0.00,10.00,CLR
NYC,2026-05-28 08:51,68.00,48.00,7.00,320.00,29.83,0.00,10.00,CLR
NYC,2026-05-28 09:51,66.00,49.00,3.00,300.00,29.84,0.00,10.00,CLR
NYC,2026-05-28 10:51,66.00,50.00,0.00,0.00,29.85,0.00,10.00,CLR
NYC,2026-05-28 11:51,67.00,50.00,7.00,290.00,29.87,0.00,10.00,CLR
NYC,2026-05-28 12:51,70.00,51.00,3.00,M,29.87,0.00,10.00,CLR
NYC,2026-05-28 13:51,72.00,50.00,7.00,20.00,29.88,0.00,10.00,BKN
NYC,2026-05-28 14:51,72.00,51.00,5.00,M,29.88,0.00,10.00,FEW
NYC,2026-05-28 15:51,73.00,49.00,3.00,M,29.87,0.00,10.00,SCT
NYC,2026-05-28 16:51,72.00,50.00,5.00,M,29.87,0.00,10.00,SCT
NYC,2026-05-28 17:51,74.00,51.00,7.00,40.00,29.87,0.00,10.00,SCT
NYC,2026-05-28 18:51,71.00,46.00,4.00,M,29.87,0.00,10.00,SCT
NYC,2026-05-28 19:51,71.00,46.00,7.00,290.00,29.89,0.00,10.00,FEW
NYC,2026-05-28 20:51,70.00,50.00,6.00,M,29.90,0.00,10.00,BKN
NYC,2026-05-28 21:51,70.00,49.00,3.00,M,29.91,0.00,10.00,BKN
NYC,2026-05-28 22:51,70.00,46.00,9.00,350.00,29.92,0.00,10.00,SCT
NYC,2026-05-28 23:51,67.00,49.00,0.00,0.00,29.94,0.00,10.00,FEW
NYC,2026-05-29 00:51,66.00,46.00,4.00,M,29.96,0.00,10.00,CLR
NYC,2026-05-29 01:51,65.00,46.00,6.00,340.00,29.99,0.00,10.00,FEW
NYC,2026-05-29 02:51,64.00,45.00,3.00,M,30.00,0.00,10.00,CLR
NYC,2026-05-29 03:51,63.00,45.00,0.00,0.00,30.00,0.00,10.00,CLR
NYC,2026-05-29 04:51,61.00,46.00,3.00,M,30.00,0.00,10.00,CLR
NYC,2026-05-29 05:51,60.00,46.00,3.00,M,30.01,0.00,10.00,CLR
NYC,2026-05-29 06:51,59.00,46.00,4.00,300.00,30.01,0.00,10.00,CLR
NYC,2026-05-29 07:51,58.00,47.00,3.00,M,30.00,0.00,10.00,CLR
NYC,2026-05-29 08:51,58.00,46.00,5.00,290.00,30.01,0.00,10.00,CLR
NYC,2026-05-29 09:51,57.00,47.00,3.00,50.00,30.01,0.00,10.00,CLR
NYC,2026-05-29 10:51,57.00,47.00,0.00,0.00,30.02,0.00,10.00,CLR
NYC,2026-05-29 11:51,59.00,47.00,4.00,290.00,30.02,0.00,10.00,CLR
NYC,2026-05-29 12:51,60.00,47.00,5.00,M,30.02,0.00,10.00,CLR
NYC,2026-05-29 13:51,64.00,50.00,0.00,0.00,30.01,0.00,10.00,CLR
NYC,2026-05-29 14:51,68.00,46.00,4.00,M,29.99,0.00,10.00,CLR
NYC,2026-05-29 15:51,71.00,41.00,M,M,29.97,0.00,10.00,CLR
NYC,2026-05-29 16:51,73.00,41.00,4.00,M,29.94,0.00,10.00,CLR
NYC,2026-05-29 17:51,73.00,42.00,5.00,M,29.90,0.00,10.00,CLR
NYC,2026-05-29 18:51,74.00,47.00,M,M,29.87,0.00,10.00,FEW
NYC,2026-05-29 19:51,74.00,49.00,3.00,M,29.83,0.00,10.00,SCT
NYC,2026-05-29 20:51,75.00,44.00,3.00,M,29.81,0.00,10.00,FEW
NYC,2026-05-29 21:51,74.00,47.00,3.00,M,29.79,0.00,10.00,SCT
NYC,2026-05-29 22:51,73.00,45.00,6.00,M,29.77,0.00,10.00,CLR
NYC,2026-05-29 23:51,73.00,45.00,5.00,M,29.75,0.00,10.00,CLR
NYC,2026-05-30 00:51,72.00,47.00,4.00,M,29.74,0.00,10.00,OVC
NYC,2026-05-30 01:51,72.00,47.00,6.00,M,29.74,0.00,10.00,SCT
NYC,2026-05-30 02:51,72.00,48.00,5.00,M,29.73,0.00,10.00,OVC
NYC,2026-05-30 03:51,70.00,50.00,4.00,M,29.72,0.00,10.00,BKN
NYC,2026-05-30 04:51,69.00,51.00,4.00,M,29.70,0.00,10.00,BKN
NYC,2026-05-30 05:51,68.00,50.00,4.00,M,29.70,0.00,10.00,CLR
NYC,2026-05-30 06:51,66.00,44.00,M,M,29.72,0.00,10.00,BKN
NYC,2026-05-30 07:51,61.00,36.00,M,M,29.75,0.00,10.00,OVC
NYC,2026-05-30 08:51,57.00,35.00,12.00,300.00,29.76,0.00,10.00,SCT
NYC,2026-05-30 09:51,55.00,36.00,9.00,290.00,29.79,0.00,10.00,SCT
NYC,2026-05-30 10:51,54.00,36.00,M,M,29.81,0.00,10.00,SCT
NYC,2026-05-30 11:51,54.00,37.00,11.00,300.00,29.83,0.00,10.00,SCT
NYC,2026-05-30 12:51,56.00,38.00,9.00,300.00,29.85,0.00,10.00,FEW
NYC,2026-05-30 13:51,59.00,39.00,9.00,20.00,29.86,0.00,10.00,BKN
NYC,2026-05-30 14:51,57.00,41.00,7.00,10.00,29.90,T,10.00,FEW
NYC,2026-05-30 15:51,59.00,38.00,8.00,360.00,29.94,0.00,10.00,SCT
NYC,2026-05-30 16:51,59.00,39.00,10.00,40.00,29.96,0.00,10.00,SCT
NYC,2026-05-30 17:51,59.00,42.00,11.00,30.00,29.98,0.00,10.00,FEW
NYC,2026-05-30 18:51,57.00,42.00,8.00,30.00,30.01,0.00,10.00,OVC
NYC,2026-05-30 19:51,58.00,42.00,10.00,360.00,30.01,0.00,10.00,OVC
NYC,2026-05-30 20:51,59.00,43.00,8.00,10.00,30.03,0.00,10.00,BKN
NYC,2026-05-30 21:51,60.00,41.00,10.00,30.00,30.04,0.00,10.00,FEW
NYC,2026-05-30 22:51,60.00,41.00,10.00,50.00,30.04,0.00,10.00,CLR
NYC,2026-05-30 23:51,57.00,44.00,4.00,M,30.07,0.00,10.00,CLR
NYC,2026-06-01 00:51,71.00,39.00,0.00,0.00,29.90,0.00,10.00,BKN
NYC,2026-06-01 01:51,68.00,39.00,0.00,0.00,29.91,0.00,10.00,FEW
NYC,2026-06-01 02:51,69.00,39.00,0.00,0.00,29.92,0.00,10.00,BKN
NYC,2026-06-01 03:51,68.00,41.00,6.00,M,29.94,0.00,10.00,OVC
NYC,2026-06-01 04:51,65.00,47.00,7.00,60.00,29.96,0.00,10.00,OVC
NYC,2026-06-01 05:51,62.00,49.00,7.00,60.00,29.96,0.00,10.00,BKN
NYC,2026-06-01 06:51,61.00,48.00,6.00,M,29.96,T,10.00,BKN
NYC,2026-06-01 07:51,58.00,52.00,3.00,M,29.94,T,10.00,OVC
NYC,2026-06-01 08:51,59.00,48.00,0.00,0.00,29.93,0.00,10.00,FEW
NYC,2026-06-01 09:51,59.00,48.00,0.00,0.00,29.93,0.00,10.00,SCT
NYC,2026-06-01 10:51,60.00,50.00,5.00,300.00,29.95,0.00,10.00,SCT
NYC,2026-06-01 11:51,62.00,52.00,0.00,0.00,29.97,0.00,10.00,FEW
NYC,2026-06-01 12:51,64.00,50.00,0.00,0.00,29.98,0.00,10.00,CLR
NYC,2026-06-01 13:51,67.00,50.00,8.00,50.00,30.00,0.00,10.00,CLR
NYC,2026-06-01 14:51,67.00,47.00,6.00,M,30.01,0.00,10.00,CLR
NYC,2026-06-01 15:51,66.00,50.00,4.00,M,30.02,0.00,10.00,BKN
NYC,2026-06-01 16:51,69.00,48.00,3.00,340.00,30.04,0.00,10.00,BKN
NYC,2026-06-01 17:51,71.00,49.00,7.00,80.00,30.05,0.00,10.00,SCT
NYC,2026-06-01 18:51,68.00,48.00,M,M,30.06,0.00,10.00,CLR
NYC,2026-06-01 19:51,67.00,47.00,8.00,50.00,30.08,0.00,10.00,CLR
NYC,2026-06-01 20:51,66.00,47.00,7.00,60.00,30.09,0.00,10.00,CLR
NYC,2026-06-01 21:51,65.00,47.00,7.00,60.00,30.11,0.00,10.00,SCT
NYC,2026-06-01 22:51,64.00,46.00,9.00,60.00,30.13,0.00,10.00,OVC
NYC,2026-06-01 23:51,61.00,49.00,0.00,0.00,30.14,0.00,10.00,CLR
NYC,2026-06-02 00:51,58.00,49.00,0.00,0.00,30.16,0.00,10.00,CLR
NYC,2026-06-02 01:51,58.00,48.00,0.00,0.00,30.19,0.00,10.00,CLR
NYC,2026-06-02 02:51,55.00,47.00,0.00,0.00,30.20,0.00,10.00,CLR
NYC,2026-06-02 03:51,54.00,47.00,0.00,0.00,30.21,0.00,10.00,CLR
NYC,2026-06-02 04:51,53.00,48.00,0.00,0.00,30.21,0.00,10.00,CLR
NYC,2026-06-02 05:51,53.00,48.00,4.00,30.00,30.21,0.00,10.00,CLR
NYC,2026-06-02 06:51,53.00,48.00,4.00,270.00,30.21,0.00,10.00,CLR
NYC,2026-06-02 07:51,53.00,48.00,3.00,290.00,30.20,0.00,10.00,CLR
NYC,2026-06-02 08:51,52.00,48.00,0.00,0.00,30.20,0.00,10.00,CLR
NYC,2026-06-02 09:51,53.00,48.00,0.00,0.00,30.21,0.00,10.00,CLR
NYC,2026-06-02 10:51,54.00,48.00,4.00,M,30.22,0.00,10.00,CLR
NYC,2026-06-02 11:51,57.00,49.00,5.00,290.00,30.22,0.00,10.00,CLR
NYC,2026-06-02 12:51,61.00,49.00,5.00,310.00,30.22,0.00,10.00,CLR
NYC,2026-06-02 13:51,66.00,47.00,6.00,M,30.22,0.00,10.00,CLR
NYC,2026-06-02 14:51,70.00,41.00,3.00,M,30.21,0.00,10.00,CLR
NYC,2026-06-02 15:51,73.00,43.00,0.00,0.00,30.20,0.00,10.00,CLR
NYC,2026-06-02 16:51,75.00,42.00,11.00,50.00,30.18,0.00,10.00,CLR
NYC,2026-06-02 17:04,74.00,38.00,0.00,0.00,30.18,0.00,10.00,FEW
NYC,2026-06-02 17:51,75.00,40.00,9.00,30.00,30.17,0.00,10.00,FEW
NYC,2026-06-02 18:51,76.00,41.00,6.00,M,30.15,0.00,10.00,CLR
NYC,2026-06-02 19:51,75.00,38.00,6.00,M,30.15,0.00,10.00,FEW
NYC,2026-06-02 20:51,75.00,41.00,8.00,40.00,30.14,0.00,10.00,CLR
NYC,2026-06-02 21:51,74.00,42.00,6.00,M,30.14,0.00,10.00,CLR
NYC,2026-06-02 22:51,73.00,44.00,5.00,360.00,30.14,0.00,10.00,CLR
NYC,2026-06-02 23:51,72.00,44.00,3.00,360.00,30.15,0.00,10.00,CLR
NYC,2026-06-03 00:51,70.00,41.00,0.00,0.00,30.15,0.00,10.00,SCT
NYC,2026-06-03 01:51,70.00,40.00,0.00,0.00,30.17,0.00,10.00,BKN
NYC,2026-06-03 02:51,69.00,42.00,4.00,250.00,30.17,0.00,10.00,CLR
NYC,2026-06-03 03:51,69.00,43.00,3.00,M,30.18,0.00,10.00,CLR
NYC,2026-06-03 04:51,68.00,43.00,3.00,290.00,30.18,0.00,10.00,CLR
NYC,2026-06-03 05:51,66.00,42.00,3.00,290.00,30.19,0.00,10.00,CLR
NYC,2026-06-03 06:51,64.00,43.00,0.00,0.00,30.19,0.00,10.00,CLR
NYC,2026-06-03 07:51,62.00,43.00,0.00,0.00,30.19,0.00,10.00,CLR
NYC,2026-06-03 08:51,62.00,41.00,0.00,0.00,30.20,0.00,10.00,CLR
NYC,2026-06-03 09:51,62.00,43.00,3.00,M,30.21,0.00,10.00,CLR
NYC,2026-06-03 10:51,63.00,44.00,0.00,0.00,30.22,0.00,10.00,CLR
NYC,2026-06-03 11:51,66.00,49.00,3.00,280.00,30.23,0.00,10.00,CLR
NYC,2026-06-03 12:51,70.00,44.00,5.00,M,30.24,0.00,10.00,CLR
NYC,2026-06-03 13:51,73.00,44.00,7.00,40.00,30.25,0.00,10.00,CLR
NYC,2026-06-03 14:51,77.00,42.00,4.00,M,30.25,0.00,10.00,CLR
NYC,2026-06-03 15:51,79.00,44.00,5.00,M,30.24,0.00,10.00,CLR
NYC,2026-06-03 16:51,80.00,41.00,5.00,M,30.23,0.00,10.00,CLR
NYC,2026-06-03 17:51,81.00,40.00,4.00,M,30.22,0.00,10.00,CLR
NYC,2026-06-03 18:51,82.00,42.00,3.00,M,30.20,0.00,10.00,CLR
NYC,2026-06-03 19:51,82.00,42.00,0.00,0.00,30.19,0.00,10.00,CLR
NYC,2026-06-03 20:51,80.00,43.00,4.00,50.00,30.17,0.00,10.00,CLR
NYC,2026-06-03 21:51,78.00,43.00,5.00,130.00,30.16,0.00,10.00,CLR
NYC,2026-06-03 22:51,76.00,43.00,3.00,M,30.17,0.00,10.00,CLR
NYC,2026-06-03 23:51,73.00,43.00,0.00,0.00,30.18,0.00,10.00,CLR
NYC,2026-06-04 00:51,71.00,39.00,0.00,0.00,30.19,0.00,10.00,CLR
NYC,2026-06-04 01:51,70.00,40.00,M,M,30.20,0.00,10.00,CLR
NYC,2026-06-04 02:51,69.00,42.00,0.00,0.00,30.21,0.00,10.00,CLR
NYC,2026-06-04 03:51,69.00,41.00,4.00,M,30.21,0.00,10.00,CLR
NYC,2026-06-04 04:51,67.00,38.00,4.00,240.00,30.20,0.00,10.00,CLR
NYC,2026-06-04 05:51,67.00,39.00,4.00,M,30.19,0.00,10.00,CLR
NYC,2026-06-04 06:51,68.00,37.00,M,M,30.18,0.00,10.00,CLR
NYC,2026-06-04 07:51,67.00,40.00,5.00,M,30.16,0.00,10.00,CLR
NYC,2026-06-04 08:51,66.00,41.00,0.00,0.00,30.16,0.00,10.00,CLR
NYC,2026-06-04 09:51,64.00,44.00,0.00,0.00,30.17,0.00,10.00,CLR
NYC,2026-06-04 10:51,65.00,46.00,0.00,0.00,30.19,0.00,10.00,CLR
NYC,2026-06-04 11:51,66.00,47.00,4.00,300.00,30.20,0.00,10.00,CLR
NYC,2026-06-04 12:51,70.00,48.00,3.00,280.00,30.20,0.00,10.00,CLR
NYC,2026-06-04 13:51,75.00,50.00,3.00,M,30.19,0.00,10.00,CLR
NYC,2026-06-04 14:51,78.00,47.00,0.00,0.00,30.18,0.00,10.00,CLR
NYC,2026-06-04 15:51,82.00,47.00,0.00,0.00,30.17,0.00,10.00,CLR
NYC,2026-06-04 16:51,84.00,41.00,6.00,300.00,30.14,0.00,10.00,CLR
NYC,2026-06-04 17:51,85.00,42.00,3.00,M,30.11,0.00,10.00,CLR
NYC,2026-06-04 18:51,83.00,39.00,3.00,270.00,30.10,0.00,10.00,CLR
NYC,2026-06-04 19:51,82.00,47.00,4.00,M,30.09,0.00,10.00,CLR
NYC,2026-06-04 20:51,83.00,46.00,0.00,0.00,30.07,0.00,10.00,CLR
NYC,2026-06-04 21:51,80.00,53.00,3.00,M,30.05,0.00,10.00,CLR
NYC,2026-06-04 22:51,80.00,51.00,3.00,M,30.04,0.00,10.00,CLR
NYC,2026-06-04 23:51,77.00,53.00,0.00,0.00,30.03,0.00,10.00,CLR
NYC,2026-06-05 00:51,74.00,52.00,0.00,0.00,30.03,0.00,10.00,CLR
NYC,2026-06-05 01:51,73.00,52.00,0.00,0.00,30.04,0.00,10.00,CLR
NYC,2026-06-05 02:51,73.00,54.00,0.00,0.00,30.04,0.00,10.00,CLR
NYC,2026-06-05 03:51,73.00,53.00,3.00,M,30.04,0.00,10.00,CLR
NYC,2026-06-05 04:51,73.00,54.00,0.00,0.00,30.04,0.00,10.00,CLR
NYC,2026-06-05 05:51,71.00,54.00,3.00,280.00,30.04,0.00,10.00,CLR
NYC,2026-06-05 06:51,70.00,54.00,3.00,290.00,30.04,0.00,10.00,CLR
NYC,2026-06-05 07:51,68.00,52.00,0.00,0.00,30.04,0.00,10.00,CLR
NYC,2026-06-05 08:51,67.00,52.00,0.00,0.00,30.04,0.00,10.00,CLR
NYC,2026-06-05 09:51,67.00,53.00,0.00,0.00,30.05,0.00,10.00,CLR
NYC,2026-06-05 10:51,68.00,52.00,3.00,M,30.05,0.00,10.00,CLR
NYC,2026-06-05 11:51,70.00,52.00,0.00,0.00,30.05,0.00,10.00,CLR
NYC,2026-06-05 12:51,76.00,52.00,0.00,0.00,30.05,0.00,10.00,CLR
NYC,2026-06-05 13:51,79.00,52.00,0.00,0.00,30.04,0.00,10.00,CLR
NYC,2026-06-05 14:51,82.00,51.00,4.00,300.00,30.03,0.00,10.00,CLR
NYC,2026-06-05 15:51,85.00,47.00,0.00,0.00,30.02,0.00,10.00,CLR
NYC,2026-06-05 16:51,86.00,49.00,0.00,0.00,30.00,0.00,10.00,CLR
NYC,2026-06-05 17:51,87.00,50.00,M,M,29.98,0.00,10.00,CLR
NYC,2026-06-05 18:51,86.00,51.00,3.00,M,29.97,0.00,10.00,CLR
NYC,2026-06-05 19:51,87.00,48.00,M,M,29.95,0.00,10.00,CLR
NYC,2026-06-05 20:51,87.00,52.00,4.00,M,29.95,0.00,10.00,CLR
NYC,2026-06-05 21:51,83.00,54.00,5.00,M,29.94,0.00,10.00,CLR
NYC,2026-06-05 22:51,82.00,51.00,3.00,M,29.94,0.00,10.00,CLR
NYC,2026-06-05 23:51,80.00,53.00,3.00,M,29.94,0.00,10.00,CLR
NYC,2026-06-06 00:51,78.00,55.00,0.00,0.00,29.94,0.00,10.00,CLR
NYC,2026-06-06 01:51,77.00,56.00,0.00,0.00,29.95,0.00,10.00,CLR
NYC,2026-06-06 02:51,76.00,58.00,0.00,0.00,29.96,0.00,10.00,CLR
NYC,2026-06-06 03:51,75.00,57.00,0.00,0.00,29.95,0.00,10.00,CLR
NYC,2026-06-06 04:51,77.00,53.00,5.00,230.00,29.95,0.00,10.00,CLR
NYC,2026-06-06 05:51,77.00,54.00,4.00,230.00,29.94,0.00,10.00,CLR
NYC,2026-06-06 06:51,76.00,54.00,5.00,240.00,29.94,0.00,10.00,CLR
NYC,2026-06-06 07:51,75.00,55.00,3.00,230.00,29.93,0.00,10.00,CLR
NYC,2026-06-06 08:51,74.00,57.00,3.00,250.00,29.92,0.00,10.00,CLR
NYC,2026-06-06 09:51,74.00,57.00,3.00,260.00,29.93,0.00,10.00,CLR
NYC,2026-06-06 10:51,75.00,58.00,0.00,0.00,29.94,0.00,10.00,CLR
NYC,2026-06-06 11:51,76.00,59.00,0.00,0.00,29.93,0.00,10.00,CLR
NYC,2026-06-06 12:51,78.00,59.00,M,M,29.93,0.00,10.00,CLR
NYC,2026-06-06 13:51,81.00,61.00,0.00,0.00,29.91,0.00,10.00,CLR
NYC,2026-06-06 14:51,81.00,63.00,3.00,M,29.90,T,10.00,FEW
NYC,2026-06-06 15:51,84.00,62.00,M,M,29.89,T,10.00,FEW
NYC,2026-06-06 16:51,85.00,62.00,4.00,M,29.86,0.00,10.00,CLR
NYC,2026-06-06 17:51,86.00,60.00,7.00,260.00,29.84,0.00,10.00,CLR
NYC,2026-06-06 18:51,87.00,61.00,M,M,29.81,0.00,10.00,CLR
NYC,2026-06-06 19:51,87.00,61.00,M,M,29.79,0.00,10.00,CLR
NYC,2026-06-06 20:51,86.00,62.00,11.00,240.00,29.78,0.00,10.00,CLR
NYC,2026-06-06 21:51,86.00,61.00,9.00,250.00,29.76,0.00,10.00,FEW
NYC,2026-06-06 22:51,84.00,62.00,M,M,29.76,0.00,10.00,CLR
NYC,2026-06-06 23:51,70.00,64.00,15.00,290.00,29.85,T,2.50,BKN
NYC,2026-06-06 23:59,68.00,65.00,13.00,290.00,29.85,0.05,1.50,SCT
NYC,2026-06-07 00:23,67.00,65.00,5.00,M,29.86,0.14,2.50,SCT
NYC,2026-06-07 00:51,67.00,65.00,5.00,280.00,29.85,0.24,1.75,FEW
NYC,2026-06-07 00:56,66.00,65.00,4.00,M,29.84,0.01,3.00,FEW
NYC,2026-06-07 01:51,67.00,66.00,4.00,250.00,29.82,0.02,10.00,BKN
NYC,2026-06-07 02:51,67.00,66.00,5.00,M,29.82,T,10.00,OVC
NYC,2026-06-07 03:51,67.00,66.00,0.00,0.00,29.82,0.00,10.00,CLR
NYC,2026-06-07 04:51,67.00,66.00,3.00,M,29.82,0.00,10.00,CLR
NYC,2026-06-07 05:51,67.00,66.00,4.00,250.00,29.81,0.00,9.00,CLR
NYC,2026-06-07 06:51,67.00,66.00,5.00,280.00,29.81,0.00,9.00,CLR
NYC,2026-06-07 07:51,67.00,65.00,M,M,29.80,0.00,8.00,CLR
NYC,2026-06-07 08:51,67.00,65.00,3.00,M,29.80,0.00,10.00,CLR
NYC,2026-06-07 09:51,67.00,65.00,5.00,220.00,29.82,0.00,10.00,CLR
NYC,2026-06-07 10:51,68.00,65.00,5.00,260.00,29.83,0.00,10.00,FEW
NYC,2026-06-07 11:51,70.00,64.00,3.00,M,29.83,0.00,10.00,CLR
NYC,2026-06-07 12:51,73.00,64.00,3.00,M,29.84,0.00,10.00,CLR
NYC,2026-06-07 13:51,76.00,62.00,9.00,290.00,29.84,0.00,10.00,CLR
NYC,2026-06-07 14:05,77.00,61.00,6.00,M,29.84,0.00,10.00,FEW
NYC,2026-06-07 14:51,78.00,61.00,M,M,29.84,0.00,10.00,CLR
NYC,2026-06-07 15:20,80.00,60.00,8.00,290.00,29.84,0.00,10.00,FEW
NYC,2026-06-07 15:51,79.00,59.00,8.00,290.00,29.83,0.00,10.00,FEW
NYC,2026-06-07 16:51,80.00,57.00,5.00,M,29.83,0.00,10.00,FEW
NYC,2026-06-07 17:44,75.00,60.00,5.00,M,29.82,0.01,1.75,FEW
NYC,2026-06-07 17:51,73.00,63.00,0.00,0.00,29.82,0.02,3.00,FEW
NYC,2026-06-07 18:51,73.00,62.00,4.00,M,29.83,0.02,2.00,FEW
NYC,2026-06-07 19:02,75.00,63.00,3.00,M,29.83,0.0001,10.00,SCT
NYC,2026-06-07 19:47,80.60,57.20,7.00,290.00,29.83,0.0001,10.00,FEW
NYC,2026-06-07 19:51,81.00,57.00,4.00,M,29.83,T,10.00,FEW
NYC,2026-06-07 20:51,80.00,56.00,7.00,310.00,29.84,0.00,10.00,SCT
NYC,2026-06-07 21:18,80.00,56.00,M,M,29.86,0.00,10.00,FEW
NYC,2026-06-07 21:51,80.00,56.00,5.00,30.00,29.87,0.00,10.00,SCT
NYC,2026-06-07 22:25,78.00,55.00,M,M,29.89,0.00,10.00,FEW
NYC,2026-06-07 22:51,78.00,56.00,5.00,M,29.90,0.00,10.00,FEW
NYC,2026-06-07 23:51,76.00,56.00,6.00,M,29.94,0.00,10.00,FEW
NYC,2026-06-08 00:51,74.00,57.00,6.00,M,29.98,0.00,10.00,BKN
NYC,2026-06-08 01:51,72.00,57.00,3.00,M,30.02,0.00,10.00,OVC
NYC,2026-06-08 02:51,71.00,57.00,M,M,30.03,0.00,10.00,BKN
NYC,2026-06-08 03:51,69.00,58.00,9.00,30.00,30.06,0.00,10.00,FEW
NYC,2026-06-08 04:51,68.00,56.00,8.00,20.00,30.08,0.00,10.00,FEW
NYC,2026-06-08 05:51,66.00,56.00,5.00,M,30.11,0.00,10.00,BKN
NYC,2026-06-08 06:51,66.00,56.00,5.00,10.00,30.13,0.00,10.00,OVC
NYC,2026-06-08 07:51,64.00,57.00,6.00,M,30.17,0.00,10.00,FEW
NYC,2026-06-08 08:29,63.00,52.00,8.00,70.00,30.18,0.00,10.00,SCT
NYC,2026-06-08 08:51,63.00,51.00,6.00,M,30.18,0.00,10.00,OVC
NYC,2026-06-08 09:51,63.00,51.00,10.00,70.00,30.21,0.00,10.00,OVC
NYC,2026-06-08 10:51,64.00,50.00,7.00,70.00,30.23,0.00,10.00,OVC
NYC,2026-06-08 11:51,65.00,50.00,10.00,60.00,30.25,0.00,10.00,CLR
NYC,2026-06-08 12:51,67.00,47.00,8.00,70.00,30.27,0.00,10.00,CLR
NYC,2026-06-08 13:51,69.00,47.00,M,M,30.30,0.00,10.00,CLR
NYC,2026-06-08 14:51,70.00,45.00,4.00,M,30.30,0.00,10.00,CLR
NYC,2026-06-08 15:51,73.00,46.00,7.00,50.00,30.31,0.00,10.00,CLR
NYC,2026-06-08 16:51,74.00,47.00,3.00,M,30.30,0.00,10.00,CLR
NYC,2026-06-08 17:51,71.00,51.00,M,M,30.30,0.00,10.00,SCT
NYC,2026-06-08 18:51,72.00,47.00,6.00,M,30.30,0.00,10.00,CLR
NYC,2026-06-08 19:51,71.00,46.00,6.00,M,30.29,0.00,10.00,CLR
NYC,2026-06-08 20:51,70.00,46.00,6.00,150.00,30.28,0.00,10.00,CLR
NYC,2026-06-08 21:51,69.00,45.00,3.00,M,30.28,0.00,10.00,CLR
NYC,2026-06-08 22:51,69.00,45.00,4.00,M,30.28,0.00,10.00,CLR
NYC,2026-06-08 23:51,67.00,45.00,3.00,M,30.28,0.00,10.00,CLR
NYC,2026-06-09 00:51,65.00,45.00,0.00,0.00,30.28,0.00,10.00,CLR
NYC,2026-06-09 01:51,65.00,45.00,3.00,M,30.29,0.00,10.00,CLR
NYC,2026-06-09 02:51,66.00,46.00,6.00,240.00,30.30,0.00,10.00,CLR
NYC,2026-06-09 03:51,66.00,44.00,6.00,M,30.31,0.00,10.00,CLR
NYC,2026-06-09 04:51,65.00,44.00,M,M,30.30,0.00,10.00,CLR
NYC,2026-06-09 05:51,64.00,43.00,3.00,230.00,30.30,0.00,10.00,CLR
NYC,2026-06-09 06:51,63.00,43.00,M,M,30.29,0.00,10.00,CLR
NYC,2026-06-09 07:51,62.00,44.00,5.00,M,30.29,0.00,10.00,CLR
NYC,2026-06-09 08:51,62.00,42.00,9.00,250.00,30.29,0.00,10.00,CLR
NYC,2026-06-09 09:51,62.00,42.00,6.00,240.00,30.30,0.00,10.00,CLR
NYC,2026-06-09 10:51,62.00,43.00,6.00,260.00,30.30,0.00,10.00,CLR
NYC,2026-06-09 11:51,63.00,45.00,3.00,270.00,30.30,0.00,10.00,CLR
NYC,2026-06-09 12:51,66.00,44.00,4.00,M,30.29,0.00,10.00,CLR
NYC,2026-06-09 13:51,70.00,44.00,3.00,M,30.27,0.00,10.00,CLR
NYC,2026-06-09 14:51,73.00,45.00,6.00,M,30.25,0.00,10.00,CLR
NYC,2026-06-09 15:51,76.00,47.00,5.00,M,30.23,0.00,10.00,CLR
NYC,2026-06-09 16:51,77.00,49.00,M,M,30.21,0.00,10.00,CLR
NYC,2026-06-09 17:51,78.00,52.00,0.00,0.00,30.17,0.00,10.00,CLR
NYC,2026-06-09 18:51,79.00,55.00,M,M,30.15,0.00,10.00,CLR
NYC,2026-06-09 19:51,78.00,52.00,5.00,M,30.13,0.00,10.00,CLR
NYC,2026-06-09 20:51,76.00,50.00,4.00,M,30.11,0.00,10.00,CLR
NYC,2026-06-09 21:51,75.00,50.00,3.00,M,30.10,0.00,10.00,CLR
NYC,2026-06-09 22:51,75.00,51.00,0.00,0.00,30.08,0.00,10.00,CLR
NYC,2026-06-09 23:51,74.00,54.00,0.00,0.00,30.07,0.00,10.00,CLR
NYC,2026-06-10 00:51,72.00,55.00,0.00,0.00,30.06,0.00,10.00,CLR
NYC,2026-06-10 01:51,72.00,57.00,3.00,200.00,30.07,0.00,10.00,CLR
NYC,2026-06-10 02:51,72.00,57.00,5.00,M,30.06,0.00,10.00,CLR
NYC,2026-06-10 03:51,72.00,58.00,4.00,M,30.05,0.00,10.00,CLR
NYC,2026-06-10 04:51,72.00,58.00,4.00,M,30.04,0.00,10.00,CLR
NYC,2026-06-10 05:51,70.00,57.00,5.00,M,30.03,0.00,10.00,CLR
NYC,2026-06-10 06:51,69.00,57.00,0.00,0.00,30.03,0.00,10.00,CLR
NYC,2026-06-10 07:51,70.00,56.00,3.00,M,30.01,0.00,10.00,CLR
NYC,2026-06-10 08:51,70.00,57.00,3.00,M,30.01,0.00,10.00,CLR
NYC,2026-06-10 09:51,70.00,58.00,0.00,0.00,30.00,0.00,10.00,FEW
NYC,2026-06-10 10:51,70.00,59.00,0.00,0.00,30.00,0.00,10.00,BKN
