station,valid,tmpf,dwpf,sknt,drct,alti,p01i,vsby,skyc1
NYC,2023-03-25 23:51,42.00,40.00,9.00,70.00,29.77,0.01,4.00,OVC
NYC,2023-03-26 00:51,43.00,41.00,8.00,60.00,29.77,0.00,6.00,OVC
NYC,2023-03-26 01:51,43.00,41.00,8.00,50.00,29.76,0.00,5.00,OVC
NYC,2023-03-26 02:51,43.00,41.00,4.00,M,29.75,0.00,4.00,OVC
NYC,2023-03-26 03:51,43.00,41.00,7.00,70.00,29.73,0.00,3.00,OVC
NYC,2023-03-26 04:51,44.00,42.00,0.00,0.00,29.76,0.00,1.25,OVC
NYC,2023-03-26 05:51,44.00,42.00,3.00,M,29.77,0.00,1.00,OVC
NYC,2023-03-26 06:51,45.00,43.00,3.00,290.00,29.77,0.00,3.00,OVC
NYC,2023-03-26 07:51,46.00,43.00,3.00,M,29.75,0.00,4.00,OVC
NYC,2023-03-26 08:51,45.00,43.00,0.00,0.00,29.78,0.00,5.00,OVC
NYC,2023-03-26 09:51,45.00,42.00,4.00,M,29.81,0.00,7.00,CLR
NYC,2023-03-26 10:51,46.00,38.00,4.00,240.00,29.84,0.00,10.00,CLR
NYC,2023-03-26 11:51,46.00,38.00,9.00,240.00,29.88,0.00,10.00,CLR
NYC,2023-03-26 12:51,48.00,33.00,8.00,280.00,29.91,0.00,10.00,CLR
NYC,2023-03-26 13:51,49.00,30.00,7.00,280.00,29.91,0.00,10.00,CLR
NYC,2023-03-26 14:51,52.00,28.90,8.00,280.00,29.91,0.00,10.00,CLR
NYC,2023-03-26 15:51,55.00,28.00,7.00,280.00,29.91,0.00,10.00,CLR
NYC,2023-03-26 16:51,57.00,26.10,7.00,280.00,29.90,0.00,10.00,CLR
NYC,2023-03-26 17:51,60.00,26.10,7.00,270.00,29.91,0.00,10.00,CLR
NYC,2023-03-26 18:51,61.00,23.00,9.00,250.00,29.91,0.00,10.00,CLR
NYC,2023-03-26 19:51,61.00,19.90,10.00,270.00,29.92,0.00,10.00,CLR
NYC,2023-03-26 20:51,62.00,19.90,7.00,240.00,29.92,0.00,10.00,CLR
NYC,2023-03-26 21:51,62.00,18.00,6.00,270.00,29.93,0.00,10.00,CLR
NYC,2023-03-26 22:51,61.00,18.00,7.00,270.00,29.95,0.00,10.00,CLR
NYC,2023-03-26 23:51,59.00,18.00,4.00,M,29.97,0.00,10.00,CLR
NYC,2023-03-27 00:51,58.00,18.00,3.00,230.00,29.99,0.00,10.00,CLR
NYC,2023-03-27 01:51,57.00,18.00,4.00,M,30.01,0.00,10.00,CLR
NYC,2023-03-27 02:51,55.00,21.00,5.00,270.00,30.03,0.00,10.00,CLR
NYC,2023-03-27 03:51,55.00,19.00,0.00,0.00,30.03,0.00,10.00,CLR
NYC,2023-03-27 04:51,53.00,19.90,3.00,M,30.04,0.00,10.00,CLR
NYC,2023-03-27 05:51,53.00,17.10,3.00,340.00,30.05,0.00,10.00,CLR
NYC,2023-03-27 06:51,51.00,16.00,3.00,M,30.07,0.00,10.00,CLR
NYC,2023-03-27 07:51,50.00,17.10,4.00,330.00,30.04,0.00,10.00,CLR
NYC,2023-03-27 08:51,48.00,18.00,0.00,0.00,30.07,0.00,10.00,CLR
NYC,2023-03-27 09:51,48.00,17.10,0.00,0.00,30.08,0.00,10.00,CLR
NYC,2023-03-27 10:51,48.00,19.00,4.00,40.00,30.08,0.00,10.00,CLR
NYC,2023-03-27 11:51,50.00,19.90,5.00,60.00,30.07,0.00,10.00,CLR
NYC,2023-03-27 12:51,50.00,19.90,6.00,M,30.09,0.00,10.00,CLR
NYC,2023-03-27 13:51,53.00,21.90,5.00,50.00,30.09,0.00,10.00,CLR
NYC,2023-03-27 14:51,56.00,21.00,7.00,90.00,30.06,0.00,10.00,CLR
NYC,2023-03-27 15:51,58.00,23.00,9.00,80.00,30.04,0.00,10.00,CLR
NYC,2023-03-27 16:51,58.00,25.00,11.00,70.00,30.02,0.00,10.00,CLR
NYC,2023-03-27 17:51,61.00,25.00,6.00,M,29.99,0.00,10.00,SCT
NYC,2023-03-27 18:51,58.00,19.90,M,M,29.98,0.00,10.00,OVC
NYC,2023-03-27 19:51,55.00,26.10,3.00,M,29.95,0.00,10.00,FEW
NYC,2023-03-27 20:51,52.00,35.00,0.00,0.00,29.94,T,7.00,OVC
NYC,2023-03-27 21:51,48.00,41.00,4.00,40.00,29.99,0.06,3.00,OVC
NYC,2023-03-27 22:51,46.00,41.00,6.00,M,29.94,0.08,8.00,OVC
NYC,2023-03-27 23:51,45.00,42.00,9.00,50.00,29.96,0.11,10.00,FEW
NYC,2023-03-28 00:51,45.00,41.00,6.00,70.00,29.97,0.04,9.00,BKN
NYC,2023-03-28 01:58,44.00,40.00,9.00,50.00,30.00,0.00,10.00,BKN
NYC,2023-03-28 02:51,44.00,40.00,7.00,70.00,30.00,0.00,10.00,BKN
NYC,2023-03-28 03:51,44.00,39.00,6.00,90.00,29.99,0.00,10.00,FEW
NYC,2023-03-28 04:51,44.00,39.00,3.00,M,30.00,0.00,10.00,OVC
NYC,2023-03-28 05:51,44.00,39.00,0.00,0.00,30.00,0.00,10.00,OVC
NYC,2023-03-28 06:51,44.00,38.00,5.00,360.00,30.01,0.00,10.00,SCT
NYC,2023-03-28 07:51,44.00,38.00,4.00,60.00,30.02,T,10.00,FEW
NYC,2023-03-28 08:51,44.00,37.00,3.00,20.00,30.03,0.00,10.00,OVC
NYC,2023-03-28 09:51,44.00,37.00,5.00,30.00,30.03,0.00,10.00,FEW
NYC,2023-03-28 10:51,44.00,38.00,6.00,M,30.04,0.00,10.00,OVC
NYC,2023-03-28 11:51,44.00,37.00,3.00,M,30.06,0.00,10.00,SCT
NYC,2023-03-28 12:51,43.00,35.00,3.00,M,30.09,0.00,10.00,BKN
NYC,2023-03-28 13:51,42.00,35.00,0.00,0.00,30.11,T,10.00,SCT
NYC,2023-03-28 14:51,44.00,34.00,M,M,30.12,T,10.00,BKN
NYC,2023-03-28 15:51,47.00,34.00,5.00,M,30.12,0.00,10.00,SCT
NYC,2023-03-28 16:51,50.00,32.00,6.00,M,30.12,0.00,10.00,FEW
NYC,2023-03-28 17:51,51.00,32.00,7.00,30.00,30.11,0.00,10.00,BKN
NYC,2023-03-28 18:51,50.00,30.00,3.00,M,30.09,0.00,10.00,BKN
NYC,2023-03-28 19:51,50.00,28.90,0.00,0.00,30.08,0.00,10.00,SCT
NYC,2023-03-28 20:51,52.00,27.00,5.00,M,30.08,0.00,10.00,OVC
NYC,2023-03-28 21:51,51.00,26.10,0.00,0.00,30.09,0.00,10.00,OVC
NYC,2023-03-28 22:51,49.00,25.00,4.00,M,30.11,0.00,10.00,SCT
NYC,2023-03-28 23:51,50.00,23.00,0.00,0.00,30.12,0.00,10.00,OVC
NYC,2023-03-29 00:51,50.00,19.90,5.00,360.00,30.13,0.00,10.00,OVC
NYC,2023-03-29 01:51,48.00,21.00,3.00,M,30.16,0.00,10.00,CLR
NYC,2023-03-29 02:51,47.00,23.00,3.00,M,30.17,0.00,10.00,CLR
NYC,2023-03-29 03:51,46.00,23.00,3.00,M,30.15,0.00,10.00,CLR
NYC,2023-03-29 04:51,44.00,24.10,3.00,M,30.12,0.00,10.00,CLR
NYC,2023-03-29 05:51,44.00,21.90,5.00,10.00,30.15,0.00,10.00,CLR
NYC,2023-03-29 06:51,43.00,21.90,0.00,0.00,30.13,0.00,10.00,CLR
NYC,2023-03-29 07:51,42.00,21.90,3.00,290.00,30.14,0.00,10.00,CLR
NYC,2023-03-29 08:51,42.00,23.00,3.00,M,30.16,0.00,10.00,CLR
NYC,2023-03-29 09:51,41.00,23.00,3.00,M,30.18,0.00,10.00,CLR
NYC,2023-03-29 10:51,40.00,21.90,6.00,360.00,30.20,0.00,10.00,CLR
NYC,2023-03-29 11:51,40.00,21.90,3.00,M,30.21,0.00,10.00,CLR
NYC,2023-03-29 12:51,43.00,23.00,0.00,0.00,30.22,0.00,10.00,CLR
NYC,2023-03-29 13:51,45.00,21.00,7.00,360.00,30.22,0.00,10.00,CLR
NYC,2023-03-29 14:51,47.00,14.00,8.00,360.00,30.20,0.00,10.00,CLR
NYC,2023-03-29 15:51,50.00,14.00,3.00,M,30.18,0.00,10.00,CLR
NYC,2023-03-29 16:51,51.00,14.00,5.00,260.00,30.17,0.00,10.00,CLR
NYC,2023-03-29 17:51,52.00,10.90,4.00,M,30.14,0.00,10.00,CLR
NYC,2023-03-29 18:51,54.00,13.00,0.00,0.00,30.09,0.00,10.00,CLR
NYC,2023-03-29 19:51,53.00,12.90,7.00,230.00,30.07,0.00,10.00,CLR
NYC,2023-03-29 20:51,54.00,15.10,6.00,M,30.05,0.00,10.00,CLR
NYC,2023-03-29 21:51,49.00,26.10,9.00,190.00,30.06,0.00,10.00,CLR
NYC,2023-03-29 22:51,48.00,26.10,8.00,180.00,30.04,0.00,10.00,CLR
NYC,2023-03-29 23:51,45.00,27.00,6.00,M,30.05,0.00,10.00,CLR
NYC,2023-03-30 00:51,45.00,32.00,M,M,30.05,0.00,10.00,CLR
NYC,2023-03-30 01:51,45.00,32.00,4.00,M,30.04,0.00,10.00,FEW
NYC,2023-03-30 02:51,45.00,33.00,3.00,M,30.02,0.00,10.00,CLR
NYC,2023-03-30 03:51,46.00,32.00,9.00,230.00,30.02,0.00,10.00,BKN
NYC,2023-03-30 04:51,41.00,34.00,9.00,310.00,30.09,T,10.00,FEW
NYC,2023-03-30 05:51,39.00,33.00,5.00,M,30.11,0.01,10.00,SCT
NYC,2023-03-30 06:51,37.00,25.00,7.00,300.00,30.14,T,10.00,FEW
NYC,2023-03-30 07:51,33.80,17.60,10.00,300.00,30.18,0.00,10.00,CLR
NYC,2023-03-30 08:51,33.00,14.00,12.00,300.00,30.21,0.00,10.00,CLR
NYC,2023-03-30 09:51,32.00,12.90,10.00,300.00,30.23,0.00,10.00,CLR
NYC,2023-03-30 10:51,30.90,12.00,11.00,310.00,30.27,0.00,10.00,CLR
NYC,2023-03-30 11:51,30.90,12.00,8.00,290.00,30.29,0.00,10.00,CLR
NYC,2023-03-30 12:51,32.00,12.90,M,M,30.31,0.00,10.00,CLR
NYC,2023-03-30 13:51,33.00,12.00,9.00,280.00,30.32,0.00,10.00,CLR
NYC,2023-03-30 14:51,35.00,10.90,7.00,260.00,30.33,0.00,10.00,CLR
NYC,2023-03-30 15:51,38.00,10.90,8.00,310.00,30.34,0.00,10.00,CLR
NYC,2023-03-30 16:51,40.00,10.90,3.00,M,30.33,0.00,10.00,CLR
NYC,2023-03-30 17:51,42.00,10.00,6.00,M,30.32,0.00,10.00,CLR
NYC,2023-03-30 18:51,44.00,10.00,6.00,M,30.30,0.00,10.00,CLR
NYC,2023-03-30 19:51,45.00,9.00,5.00,M,30.30,0.00,10.00,CLR
NYC,2023-03-30 20:51,45.00,9.00,9.00,310.00,30.29,0.00,10.00,CLR
NYC,2023-03-30 21:51,45.00,10.00,6.00,M,30.29,0.00,10.00,CLR
NYC,2023-03-30 22:51,44.00,8.10,6.00,M,30.31,0.00,10.00,CLR
NYC,2023-03-30 23:51,43.00,8.10,0.00,0.00,30.32,0.00,10.00,CLR
NYC,2023-04-01 00:51,51.00,42.00,M,M,29.96,0.00,10.00,BKN
NYC,2023-04-01 01:51,52.00,44.00,0.00,0.00,29.95,0.00,10.00,OVC
NYC,2023-04-01 02:51,52.00,45.00,3.00,50.00,29.93,0.00,10.00,OVC
NYC,2023-04-01 03:51,54.00,46.00,0.00,0.00,29.91,0.00,10.00,OVC
NYC,2023-04-01 04:51,56.00,46.00,5.00,M,29.89,0.00,10.00,OVC
NYC,2023-04-01 05:51,59.00,46.00,4.00,M,29.85,0.00,10.00,OVC
NYC,2023-04-01 06:51,60.00,49.00,4.00,M,29.81,0.00,10.00,BKN
NYC,2023-04-01 07:51,58.00,49.00,0.00,0.00,29.77,T,10.00,OVC
NYC,2023-04-01 08:51,57.00,49.00,0.00,0.00,29.72,T,10.00,OVC
NYC,2023-04-01 09:51,56.00,49.00,0.00,0.00,29.68,0.00,10.00,SCT
NYC,2023-04-01 10:51,55.00,50.00,M,M,29.65,T,8.00,OVC
NYC,2023-04-01 11:51,55.00,52.00,0.00,0.00,29.65,T,7.00,OVC
NYC,2023-04-01 12:51,56.00,53.00,0.00,0.00,29.60,0.12,4.00,SCT
NYC,2023-04-01 13:51,56.00,54.00,3.00,M,29.57,0.01,4.00,OVC
NYC,2023-04-01 14:51,58.00,56.00,M,M,29.55,0.09,3.00,OVC
NYC,2023-04-01 15:51,63.00,59.00,10.00,230.00,29.52,T,7.00,BKN
NYC,2023-04-01 16:51,65.00,58.00,6.00,220.00,29.49,T,10.00,OVC
NYC,2023-04-01 17:51,65.00,55.00,M,M,29.45,0.01,10.00,BKN
NYC,2023-04-01 18:51,70.00,48.00,7.00,240.00,29.41,T,10.00,CLR
NYC,2023-04-01 19:51,71.00,47.00,7.00,210.00,29.36,0.00,10.00,CLR
NYC,2023-04-01 20:51,71.00,46.00,8.00,230.00,29.34,0.00,10.00,CLR
NYC,2023-04-01 21:51,70.00,43.00,M,M,29.32,0.00,10.00,CLR
NYC,2023-04-01 22:51,69.00,42.00,3.00,200.00,29.32,0.00,10.00,FEW
NYC,2023-04-01 23:51,57.00,48.00,7.00,300.00,29.40,0.01,4.00,BKN
NYC,2023-04-02 00:51,55.00,48.00,3.00,M,29.43,0.11,8.00,OVC
NYC,2023-04-02 01:51,55.00,47.00,3.00,290.00,29.41,0.01,10.00,SCT
NYC,2023-04-02 02:51,57.00,44.00,5.00,M,29.44,0.00,10.00,SCT
NYC,2023-04-02 03:51,52.00,43.00,6.00,M,29.45,0.02,10.00,FEW
NYC,2023-04-02 04:51,51.00,33.00,9.00,280.00,29.52,T,10.00,SCT
NYC,2023-04-02 05:51,50.00,30.90,14.00,280.00,29.56,0.00,10.00,BKN
NYC,2023-04-02 06:51,49.00,30.00,14.00,280.00,29.59,0.00,10.00,CLR
NYC,2023-04-02 07:51,46.00,30.00,10.00,310.00,29.65,0.00,10.00,SCT
NYC,2023-04-02 08:51,45.00,28.00,14.00,300.00,29.70,0.00,10.00,BKN
NYC,2023-04-02 09:51,43.00,27.00,10.00,300.00,29.75,0.00,10.00,OVC
NYC,2023-04-02 10:51,41.00,26.10,10.00,280.00,29.79,0.00,10.00,BKN
NYC,2023-04-02 11:51,40.00,25.00,14.00,310.00,29.84,0.00,10.00,SCT
NYC,2023-04-02 12:51,40.00,21.90,13.00,300.00,29.89,0.00,10.00,CLR
NYC,2023-04-02 13:51,41.00,19.00,9.00,310.00,29.91,0.00,10.00,CLR
NYC,2023-04-02 14:51,44.00,17.10,11.00,310.00,29.93,0.00,10.00,CLR
NYC,2023-04-02 15:51,45.00,10.00,10.00,300.00,29.95,0.00,10.00,CLR
NYC,2023-04-02 16:51,48.00,12.90,5.00,M,29.98,0.00,10.00,CLR
NYC,2023-04-02 17:51,50.00,10.90,8.00,280.00,29.99,0.00,10.00,CLR
NYC,2023-04-02 18:51,50.00,7.00,8.00,310.00,29.99,0.00,10.00,CLR
NYC,2023-04-02 19:51,50.00,6.00,M,M,30.00,0.00,10.00,CLR
NYC,2023-04-02 20:51,51.00,6.00,4.00,M,30.01,0.00,10.00,CLR
NYC,2023-04-02 21:51,50.00,6.00,3.00,M,30.02,0.00,10.00,CLR
NYC,2023-04-02 22:51,49.00,7.00,6.00,M,30.04,0.00,10.00,CLR
NYC,2023-04-02 23:51,47.00,7.00,0.00,0.00,30.06,0.00,10.00,CLR
NYC,2023-04-03 00:51,46.00,8.10,5.00,300.00,30.10,0.00,10.00,CLR
NYC,2023-04-03 01:51,45.00,8.10,8.00,310.00,30.13,0.00,10.00,CLR
NYC,2023-04-03 02:51,43.00,10.00,4.00,290.00,30.14,0.00,10.00,CLR
NYC,2023-04-03 03:51,42.00,9.00,0.00,0.00,30.15,0.00,10.00,CLR
NYC,2023-04-03 04:51,41.00,5.00,4.00,M,30.16,0.00,10.00,CLR
NYC,2023-04-03 05:51,41.00,7.00,5.00,50.00,30.15,0.00,10.00,CLR
NYC,2023-04-03 06:51,39.00,10.00,0.00,0.00,30.15,0.00,10.00,CLR
NYC,2023-04-03 07:51,40.00,14.00,7.00,80.00,30.15,0.00,10.00,CLR
NYC,2023-04-03 08:51,39.00,10.00,5.00,110.00,30.14,0.00,10.00,CLR
NYC,2023-04-03 09:51,39.00,9.00,0.00,0.00,30.17,0.00,10.00,CLR
NYC,2023-04-03 10:51,39.00,12.90,6.00,110.00,30.19,0.00,10.00,CLR
NYC,2023-04-03 11:51,42.00,18.00,0.00,0.00,30.23,0.00,10.00,CLR
NYC,2023-04-03 12:51,44.00,23.00,0.00,0.00,30.19,0.00,10.00,CLR
NYC,2023-04-03 13:51,48.00,26.10,7.00,130.00,30.20,0.00,10.00,CLR
NYC,2023-04-03 14:51,49.00,28.00,0.00,0.00,30.19,0.00,10.00,CLR
NYC,2023-04-03 15:51,52.00,30.00,3.00,M,30.17,0.00,10.00,CLR
NYC,2023-04-03 16:51,53.00,28.90,4.00,M,30.14,0.00,10.00,CLR
NYC,2023-04-03 17:51,57.00,33.00,M,M,30.11,0.00,10.00,CLR
NYC,2023-04-03 18:51,57.00,33.00,0.00,0.00,30.07,0.00,10.00,CLR
NYC,2023-04-03 19:51,58.00,34.00,3.00,M,30.04,0.00,10.00,CLR
NYC,2023-04-03 20:51,55.00,37.00,9.00,170.00,30.02,0.00,10.00,CLR
NYC,2023-04-03 21:51,54.00,39.00,4.00,M,30.01,0.00,10.00,CLR
NYC,2023-04-03 22:51,56.00,39.00,4.00,M,30.02,0.00,10.00,CLR
NYC,2023-04-03 23:51,54.00,38.00,M,M,30.02,0.00,10.00,CLR
NYC,2023-04-04 00:51,54.00,39.00,3.00,M,30.02,0.00,10.00,CLR
NYC,2023-04-04 01:51,54.00,39.00,5.00,M,30.02,0.00,10.00,CLR
NYC,2023-04-04 02:51,54.00,41.00,6.00,M,30.02,0.00,10.00,CLR
NYC,2023-04-04 03:51,54.00,43.00,7.00,220.00,30.01,0.00,10.00,CLR
NYC,2023-04-04 04:51,54.00,44.00,6.00,M,30.01,0.00,10.00,SCT
NYC,2023-04-04 05:51,54.00,44.00,4.00,M,30.01,0.00,10.00,FEW
NYC,2023-04-04 06:51,54.00,44.00,0.00,0.00,30.01,0.00,10.00,CLR
NYC,2023-04-04 07:51,51.00,44.00,3.00,M,30.01,0.00,10.00,CLR
NYC,2023-04-04 08:51,49.00,44.00,4.00,60.00,30.03,0.00,10.00,CLR
NYC,2023-04-04 09:51,48.00,44.00,0.00,0.00,30.04,0.00,10.00,CLR
NYC,2023-04-04 10:51,48.00,44.00,3.00,40.00,30.05,0.00,7.00,FEW
NYC,2023-04-04 11:51,50.00,46.00,3.00,50.00,30.07,0.00,8.00,CLR
NYC,2023-04-04 12:51,54.00,46.00,0.00,0.00,30.06,0.00,8.00,CLR
NYC,2023-04-04 13:51,59.00,47.00,0.00,0.00,30.07,0.00,9.00,SCT
NYC,2023-04-04 14:51,62.00,50.00,0.00,0.00,30.07,0.00,10.00,CLR
NYC,2023-04-04 15:51,65.00,49.00,0.00,0.00,30.06,0.00,10.00,CLR
NYC,2023-04-04 16:51,70.00,50.00,0.00,0.00,30.04,0.00,10.00,CLR
NYC,2023-04-04 17:51,72.00,50.00,M,M,30.03,0.00,10.00,CLR
NYC,2023-04-04 18:51,69.00,51.00,M,M,30.04,0.00,10.00,CLR
NYC,2023-04-04 19:51,71.00,51.00,0.00,0.00,30.02,0.00,10.00,OVC
NYC,2023-04-04 20:51,68.00,51.00,0.00,0.00,30.02,0.00,10.00,OVC
NYC,2023-04-04 21:51,69.00,52.00,3.00,M,30.03,0.00,10.00,BKN
NYC,2023-04-04 22:51,67.00,53.00,3.00,110.00,30.04,0.00,10.00,SCT
NYC,2023-04-04 23:51,65.00,54.00,0.00,0.00,30.06,0.00,10.00,CLR
NYC,2023-04-05 00:51,64.00,55.00,0.00,0.00,30.08,0.00,10.00,CLR
NYC,2023-04-05 01:51,63.00,55.00,0.00,0.00,30.11,0.00,10.00,CLR
NYC,2023-04-05 02:51,63.00,55.00,0.00,0.00,30.11,0.00,10.00,CLR
NYC,2023-04-05 03:51,58.00,53.00,5.00,40.00,30.13,0.00,10.00,CLR
NYC,2023-04-05 04:51,56.00,52.00,5.00,80.00,30.16,0.00,5.00,CLR
NYC,2023-04-05 05:51,57.00,54.00,6.00,60.00,30.18,0.00,4.00,OVC
NYC,2023-04-05 06:51,53.00,51.00,8.00,60.00,30.19,0.00,4.00,OVC
NYC,2023-04-05 07:51,52.00,50.00,14.00,60.00,30.21,0.00,6.00,OVC
NYC,2023-04-05 08:51,51.00,48.00,8.00,80.00,30.22,0.00,9.00,OVC
NYC,2023-04-05 09:51,50.00,47.00,11.00,60.00,30.24,0.00,7.00,OVC
NYC,2023-04-05 10:51,52.00,45.00,10.00,70.00,30.26,0.00,10.00,OVC
NYC,2023-04-05 11:51,53.00,45.00,9.00,60.00,30.27,0.00,10.00,OVC
NYC,2023-04-05 12:51,53.00,46.00,7.00,60.00,30.26,0.00,10.00,OVC
NYC,2023-04-05 13:51,53.00,46.00,5.00,70.00,30.28,0.00,9.00,OVC
NYC,2023-04-05 14:51,52.00,48.00,6.00,90.00,30.30,0.00,2.50,OVC
NYC,2023-04-05 15:51,51.00,48.00,8.00,70.00,30.28,0.00,1.50,OVC
NYC,2023-04-05 16:51,49.00,47.00,9.00,60.00,30.27,0.00,1.75,OVC
NYC,2023-04-05 17:51,49.00,46.00,8.00,50.00,30.26,0.00,1.75,OVC
NYC,2023-04-05 18:51,49.00,45.00,8.00,70.00,30.23,0.00,3.00,OVC
NYC,2023-04-05 19:51,48.00,46.00,7.00,60.00,30.23,0.00,2.00,OVC
NYC,2023-04-05 20:51,48.00,45.00,8.00,70.00,30.21,0.00,1.75,OVC
NYC,2023-04-05 21:51,47.00,45.00,9.00,50.00,30.22,0.00,2.00,OVC
NYC,2023-04-05 22:51,47.00,44.00,7.00,70.00,30.21,0.00,2.00,OVC
NYC,2023-04-05 23:51,47.00,44.00,5.00,M,30.19,0.00,3.00,OVC
NYC,2023-04-06 00:51,47.00,45.00,4.00,50.00,30.19,0.00,2.50,OVC
NYC,2023-04-06 01:51,47.00,45.00,3.00,M,30.19,0.00,2.00,OVC
NYC,2023-04-06 02:51,47.00,45.00,4.00,M,30.18,0.00,1.25,OVC
NYC,2023-04-06 03:51,47.00,45.00,5.00,M,30.16,0.00,1.50,OVC
NYC,2023-04-06 05:51,47.00,46.00,3.00,50.00,30.14,0.00,1.75,OVC
NYC,2023-04-06 06:51,48.00,46.00,3.00,M,30.13,0.00,0.75,OVC
NYC,2023-04-06 07:51,48.00,46.00,4.00,30.00,30.11,T,1.50,OVC
NYC,2023-04-06 08:51,48.00,47.00,5.00,60.00,30.10,T,2.50,OVC
NYC,2023-04-06 09:51,49.00,47.00,0.00,0.00,30.11,0.00,1.75,OVC
NYC,2023-04-06 10:51,49.00,47.00,0.00,0.00,30.13,0.00,3.00,OVC
NYC,2023-04-06 11:51,50.00,48.00,4.00,50.00,30.14,0.00,1.75,OVC
NYC,2023-04-06 12:51,52.00,50.00,0.00,0.00,30.15,0.00,3.00,BKN
NYC,2023-04-06 13:51,57.00,50.00,0.00,0.00,30.16,0.00,5.00,CLR
NYC,2023-04-06 14:51,61.00,52.00,0.00,0.00,30.16,0.00,6.00,BKN
NYC,2023-04-06 15:51,65.00,53.00,0.00,0.00,30.16,0.00,6.00,SCT
NYC,2023-04-06 16:51,70.00,53.00,3.00,M,30.14,0.00,6.00,FEW
NYC,2023-04-06 17:51,72.00,55.00,0.00,0.00,30.13,0.00,7.00,CLR
NYC,2023-04-06 18:51,76.00,56.00,3.00,M,30.11,T,10.00,FEW
NYC,2023-04-06 19:51,78.00,56.00,3.00,220.00,30.09,0.00,10.00,FEW
NYC,2023-04-06 20:51,78.00,56.00,3.00,M,30.09,0.00,10.00,BKN
NYC,2023-04-06 21:51,72.00,54.00,0.00,0.00,30.09,0.00,9.00,OVC
NYC,2023-04-06 22:51,71.00,55.00,0.00,0.00,30.11,0.00,10.00,OVC
NYC,2023-04-06 23:51,65.00,51.00,6.00,M,30.18,0.00,10.00,OVC
NYC,2023-04-07 00:51,64.00,49.00,6.00,360.00,30.17,0.00,10.00,SCT
NYC,2023-04-07 01:51,63.00,46.00,7.00,290.00,30.20,T,10.00,OVC
NYC,2023-04-07 02:51,62.00,42.00,M,M,30.23,T,10.00,FEW
NYC,2023-04-07 03:51,61.00,44.00,7.00,350.00,30.22,0.00,10.00,OVC
NYC,2023-04-07 04:51,60.00,44.00,5.00,M,30.26,0.00,10.00,OVC
NYC,2023-04-07 05:51,59.00,36.00,7.00,300.00,30.25,0.00,10.00,BKN
NYC,2023-04-07 06:51,58.00,27.00,M,M,30.25,0.00,10.00,OVC
NYC,2023-04-07 07:51,57.00,23.00,5.00,M,30.27,0.00,10.00,OVC
NYC,2023-04-07 08:51,56.00,19.00,0.00,0.00,30.28,0.00,10.00,OVC
NYC,2023-04-07 09:51,54.00,16.00,9.00,290.00,30.30,0.00,10.00,SCT
NYC,2023-04-07 10:51,52.00,19.00,8.00,300.00,30.34,0.00,10.00,FEW
NYC,2023-04-07 11:51,52.00,18.00,4.00,M,30.36,0.00,10.00,BKN
NYC,2023-04-07 12:51,53.00,17.10,10.00,310.00,30.35,0.00,10.00,CLR
NYC,2023-04-07 13:51,53.00,16.00,7.00,310.00,30.34,0.00,10.00,CLR
NYC,2023-04-07 14:51,53.00,17.10,7.00,290.00,30.35,0.00,10.00,CLR
NYC,2023-04-07 15:51,56.00,16.00,7.00,300.00,30.34,0.00,10.00,CLR
NYC,2023-04-07 16:51,57.00,17.10,7.00,290.00,30.33,0.00,10.00,CLR
NYC,2023-04-07 17:51,55.00,10.00,11.00,290.00,30.34,0.00,10.00,SCT
NYC,2023-04-07 18:51,55.00,14.00,7.00,300.00,30.32,0.00,10.00,CLR
NYC,2023-04-07 19:51,54.00,15.10,6.00,M,30.32,0.00,10.00,CLR
NYC,2023-04-07 20:51,54.00,17.10,9.00,280.00,30.31,0.00,10.00,CLR
NYC,2023-04-07 21:51,52.00,12.90,11.00,310.00,30.34,0.00,10.00,CLR
NYC,2023-04-07 22:51,51.00,16.00,8.00,310.00,30.35,0.00,10.00,CLR
NYC,2023-04-07 23:51,49.00,16.00,8.00,300.00,30.37,0.00,10.00,CLR
NYC,2023-04-08 00:51,48.00,15.10,4.00,M,30.39,0.00,10.00,CLR
NYC,2023-04-08 01:51,47.00,12.90,8.00,300.00,30.41,0.00,10.00,CLR
NYC,2023-04-08 02:51,46.00,14.00,4.00,M,30.42,0.00,10.00,CLR
NYC,2023-04-08 03:51,44.00,15.10,8.00,300.00,30.43,0.00,10.00,CLR
NYC,2023-04-08 04:51,42.00,15.10,5.00,M,30.45,0.00,10.00,CLR
NYC,2023-04-08 05:51,42.00,15.10,3.00,M,30.45,0.00,10.00,CLR
NYC,2023-04-08 06:51,41.00,15.10,M,M,30.45,0.00,10.00,CLR
NYC,2023-04-08 07:51,40.00,17.10,4.00,M,30.46,0.00,10.00,CLR
NYC,2023-04-08 08:51,39.00,17.10,0.00,0.00,30.48,0.00,10.00,CLR
NYC,2023-04-08 09:51,38.00,18.00,6.00,360.00,30.51,0.00,10.00,CLR
NYC,2023-04-08 10:51,38.00,18.00,7.00,330.00,30.53,0.00,10.00,CLR
NYC,2023-04-08 11:51,39.00,19.00,0.00,0.00,30.55,0.00,10.00,CLR
NYC,2023-04-08 12:51,41.00,18.00,5.00,M,30.56,0.00,10.00,CLR
NYC,2023-04-08 13:51,43.00,17.10,7.00,360.00,30.56,0.00,10.00,CLR
